,name,type,x_coord,y_coord,time,means
3593,MP1,meeting point,3.155289637459174,3.939840763810766,28.0,node
3594,MP1,meeting point,3.155289637459174,3.939840763810766,29.0,node
3595,MP1,meeting point,3.155289637459174,3.939840763810766,30.0,node
3596,MP1,meeting point,3.155289637459174,3.939840763810766,31.0,node
3597,MP1,meeting point,3.155289637459174,3.939840763810766,32.0,node
3598,MP1,meeting point,3.155289637459174,3.939840763810766,33.0,node
3599,MP1,meeting point,3.155289637459174,3.939840763810766,34.0,node
3600,MP1,meeting point,3.155289637459174,3.939840763810766,35.0,node
3601,MP1,meeting point,3.155289637459174,3.939840763810766,36.0,node
3602,MP1,meeting point,3.155289637459174,3.939840763810766,37.0,node
3603,MP1,meeting point,3.155289637459174,3.939840763810766,38.0,node
3604,MP1,meeting point,3.155289637459174,3.939840763810766,39.0,node
3605,MP1,meeting point,3.155289637459174,3.939840763810766,40.0,node
3606,MP1,meeting point,3.155289637459174,3.939840763810766,41.0,node
3607,MP1,meeting point,3.155289637459174,3.939840763810766,42.0,node
3608,MP1,meeting point,3.155289637459174,3.939840763810766,43.0,node
3609,MP1,meeting point,3.155289637459174,3.939840763810766,44.0,node
3610,MP1,meeting point,3.155289637459174,3.939840763810766,45.0,node
3611,MP1,meeting point,3.155289637459174,3.939840763810766,46.0,node
3612,MP1,meeting point,3.155289637459174,3.939840763810766,47.0,node
3613,MP1,meeting point,3.155289637459174,3.939840763810766,48.0,node
3614,MP1,meeting point,3.155289637459174,3.939840763810766,49.0,node
3615,MP1,meeting point,3.155289637459174,3.939840763810766,50.0,node
3616,MP1,meeting point,3.155289637459174,3.939840763810766,51.0,node
3617,MP1,meeting point,3.155289637459174,3.939840763810766,52.0,node
3618,MP1,meeting point,3.155289637459174,3.939840763810766,53.0,node
3619,MP1,meeting point,3.155289637459174,3.939840763810766,54.0,node
3620,MP1,meeting point,3.155289637459174,3.939840763810766,55.0,node
3621,MP1,meeting point,3.155289637459174,3.939840763810766,56.0,node
3622,MP1,meeting point,3.155289637459174,3.939840763810766,57.0,node
3623,MP1,meeting point,3.155289637459174,3.939840763810766,58.0,node
3624,MP1,meeting point,3.155289637459174,3.939840763810766,59.0,node
3625,MP1,meeting point,3.155289637459174,3.939840763810766,60.0,node
3626,MP1,meeting point,3.155289637459174,3.939840763810766,61.0,node
3627,MP1,meeting point,3.155289637459174,3.939840763810766,62.0,node
3628,MP1,meeting point,3.155289637459174,3.939840763810766,63.0,node
3629,MP1,meeting point,3.155289637459174,3.939840763810766,64.0,node
3630,MP1,meeting point,3.155289637459174,3.939840763810766,65.0,node
3631,MP1,meeting point,3.155289637459174,3.939840763810766,66.0,node
3632,MP1,meeting point,3.155289637459174,3.939840763810766,67.0,node
3633,MP1,meeting point,3.155289637459174,3.939840763810766,68.0,node
3634,MP1,meeting point,3.155289637459174,3.939840763810766,69.0,node
3635,MP1,meeting point,3.155289637459174,3.939840763810766,70.0,node
3636,MP1,meeting point,3.155289637459174,3.939840763810766,71.0,node
3637,MP1,meeting point,3.155289637459174,3.939840763810766,72.0,node
3638,MP1,meeting point,3.155289637459174,3.939840763810766,73.0,node
3639,MP1,meeting point,3.155289637459174,3.939840763810766,74.0,node
3640,MP1,meeting point,3.155289637459174,3.939840763810766,75.0,node
3641,MP1,meeting point,3.155289637459174,3.939840763810766,76.0,node
3642,MP1,meeting point,3.155289637459174,3.939840763810766,77.0,node
3643,MP1,meeting point,3.155289637459174,3.939840763810766,78.0,node
3644,MP1,meeting point,3.155289637459174,3.939840763810766,79.0,node
3645,MP1,meeting point,3.155289637459174,3.939840763810766,80.0,node
3646,MP1,meeting point,3.155289637459174,3.939840763810766,81.0,node
3647,MP1,meeting point,3.155289637459174,3.939840763810766,82.0,node
3648,MP1,meeting point,3.155289637459174,3.939840763810766,83.0,node
3649,MP1,meeting point,3.155289637459174,3.939840763810766,84.0,node
3650,MP1,meeting point,3.155289637459174,3.939840763810766,85.0,node
3651,MP1,meeting point,3.155289637459174,3.939840763810766,86.0,node
3652,MP1,meeting point,3.155289637459174,3.939840763810766,87.0,node
3653,MP1,meeting point,3.155289637459174,3.939840763810766,88.0,node
3654,MP1,meeting point,3.155289637459174,3.939840763810766,89.0,node
3655,MP1,meeting point,3.155289637459174,3.939840763810766,90.0,node
3656,MP1,meeting point,3.155289637459174,3.939840763810766,91.0,node
3657,MP1,meeting point,3.155289637459174,3.939840763810766,92.0,node
3658,MP1,meeting point,3.155289637459174,3.939840763810766,93.0,node
3659,MP1,meeting point,3.155289637459174,3.939840763810766,94.0,node
3660,MP1,meeting point,3.155289637459174,3.939840763810766,95.0,node
3661,MP1,meeting point,3.155289637459174,3.939840763810766,96.0,node
3662,MP1,meeting point,3.155289637459174,3.939840763810766,97.0,node
3663,MP1,meeting point,3.155289637459174,3.939840763810766,98.0,node
3664,MP1,meeting point,3.155289637459174,3.939840763810766,99.0,node
3665,MP1,meeting point,3.155289637459174,3.939840763810766,100.0,node
3666,MP1,meeting point,3.155289637459174,3.939840763810766,101.0,node
3667,MP1,meeting point,3.155289637459174,3.939840763810766,102.0,node
3668,MP1,meeting point,3.155289637459174,3.939840763810766,103.0,node
3669,MP1,meeting point,3.155289637459174,3.939840763810766,104.0,node
3670,MP1,meeting point,3.155289637459174,3.939840763810766,105.0,node
3671,MP1,meeting point,3.155289637459174,3.939840763810766,106.0,node
3672,MP1,meeting point,3.155289637459174,3.939840763810766,107.0,node
3673,MP1,meeting point,3.155289637459174,3.939840763810766,108.0,node
3674,MP1,meeting point,3.155289637459174,3.939840763810766,109.0,node
3675,MP1,meeting point,3.155289637459174,3.939840763810766,110.0,node
3676,MP1,meeting point,3.155289637459174,3.939840763810766,111.0,node
3677,MP1,meeting point,3.155289637459174,3.939840763810766,112.0,node
3678,MP1,meeting point,3.155289637459174,3.939840763810766,113.0,node
3679,MP1,meeting point,3.155289637459174,3.939840763810766,114.0,node
3680,MP1,meeting point,3.155289637459174,3.939840763810766,115.0,node
3681,MP1,meeting point,3.155289637459174,3.939840763810766,116.0,node
3682,MP1,meeting point,3.155289637459174,3.939840763810766,117.0,node
3683,MP1,meeting point,3.155289637459174,3.939840763810766,118.0,node
3684,MP1,meeting point,3.155289637459174,3.939840763810766,119.0,node
3685,MP1,meeting point,3.155289637459174,3.939840763810766,120.0,node
3686,MP1,meeting point,3.155289637459174,3.939840763810766,121.0,node
3687,MP1,meeting point,3.155289637459174,3.939840763810766,122.0,node
3688,MP1,meeting point,3.155289637459174,3.939840763810766,123.0,node
3689,MP1,meeting point,3.155289637459174,3.939840763810766,124.0,node
3690,MP1,meeting point,3.155289637459174,3.939840763810766,125.0,node
3691,MP1,meeting point,3.155289637459174,3.939840763810766,126.0,node
3692,MP1,meeting point,3.155289637459174,3.939840763810766,127.0,node
3693,MP1,meeting point,3.155289637459174,3.939840763810766,128.0,node
3694,MP1,meeting point,3.155289637459174,3.939840763810766,129.0,node
3695,MP1,meeting point,3.155289637459174,3.939840763810766,130.0,node
3696,MP1,meeting point,3.155289637459174,3.939840763810766,131.0,node
3697,MP1,meeting point,3.155289637459174,3.939840763810766,132.0,node
3698,MP1,meeting point,3.155289637459174,3.939840763810766,133.0,node
3699,MP1,meeting point,3.155289637459174,3.939840763810766,134.0,node
3700,MP1,meeting point,3.155289637459174,3.939840763810766,135.0,node
3701,MP1,meeting point,3.155289637459174,3.939840763810766,136.0,node
3702,MP1,meeting point,3.155289637459174,3.939840763810766,137.0,node
3703,MP1,meeting point,3.155289637459174,3.939840763810766,138.0,node
3704,MP1,meeting point,3.155289637459174,3.939840763810766,139.0,node
3705,MP1,meeting point,3.155289637459174,3.939840763810766,140.0,node
3706,MP1,meeting point,3.155289637459174,3.939840763810766,141.0,node
3707,MP1,meeting point,3.155289637459174,3.939840763810766,142.0,node
3708,MP1,meeting point,3.155289637459174,3.939840763810766,143.0,node
3709,MP1,meeting point,3.155289637459174,3.939840763810766,144.0,node
3710,MP1,meeting point,3.155289637459174,3.939840763810766,145.0,node
3711,MP1,meeting point,3.155289637459174,3.939840763810766,146.0,node
3712,MP1,meeting point,3.155289637459174,3.939840763810766,147.0,node
3713,MP1,meeting point,3.155289637459174,3.939840763810766,148.0,node
3714,MP1,meeting point,3.155289637459174,3.939840763810766,149.0,node
3715,MP1,meeting point,3.155289637459174,3.939840763810766,150.0,node
3716,MP1,meeting point,3.155289637459174,3.939840763810766,151.0,node
3717,MP1,meeting point,3.155289637459174,3.939840763810766,152.0,node
3718,MP1,meeting point,3.155289637459174,3.939840763810766,153.0,node
3719,MP1,meeting point,3.155289637459174,3.939840763810766,154.0,node
3720,MP1,meeting point,3.155289637459174,3.939840763810766,155.0,node
3721,MP1,meeting point,3.155289637459174,3.939840763810766,156.0,node
3722,MP1,meeting point,3.155289637459174,3.939840763810766,157.0,node
3723,MP1,meeting point,3.155289637459174,3.939840763810766,158.0,node
3724,MP1,meeting point,3.155289637459174,3.939840763810766,159.0,node
3725,MP1,meeting point,3.155289637459174,3.939840763810766,160.0,node
3726,MP1,meeting point,3.155289637459174,3.939840763810766,161.0,node
3727,MP1,meeting point,3.155289637459174,3.939840763810766,162.0,node
3728,MP1,meeting point,3.155289637459174,3.939840763810766,163.0,node
3729,MP1,meeting point,3.155289637459174,3.939840763810766,164.0,node
3730,MP1,meeting point,3.155289637459174,3.939840763810766,165.0,node
3731,MP1,meeting point,3.155289637459174,3.939840763810766,166.0,node
3732,MP1,meeting point,3.155289637459174,3.939840763810766,167.0,node
3733,MP1,meeting point,3.155289637459174,3.939840763810766,168.0,node
3734,MP1,meeting point,3.155289637459174,3.939840763810766,169.0,node
3735,MP1,meeting point,3.155289637459174,3.939840763810766,170.0,node
3736,MP1,meeting point,3.155289637459174,3.939840763810766,171.0,node
3737,MP1,meeting point,3.155289637459174,3.939840763810766,172.0,node
3738,MP1,meeting point,3.155289637459174,3.939840763810766,173.0,node
3739,MP1,meeting point,3.155289637459174,3.939840763810766,174.0,node
3740,MP1,meeting point,3.155289637459174,3.939840763810766,175.0,node
3741,MP1,meeting point,3.155289637459174,3.939840763810766,176.0,node
3742,MP1,meeting point,3.155289637459174,3.939840763810766,177.0,node
3743,MP1,meeting point,3.155289637459174,3.939840763810766,178.0,node
3744,MP1,meeting point,3.155289637459174,3.939840763810766,179.0,node
3745,MP2,meeting point,1.0186834015701485,6.4452797495726,0.0,node
3746,MP2,meeting point,1.0186834015701485,6.4452797495726,1.0,node
3747,MP2,meeting point,1.0186834015701485,6.4452797495726,2.0,node
3748,MP2,meeting point,1.0186834015701485,6.4452797495726,3.0,node
3749,MP2,meeting point,1.0186834015701485,6.4452797495726,4.0,node
3750,MP2,meeting point,1.0186834015701485,6.4452797495726,5.0,node
3751,MP2,meeting point,1.0186834015701485,6.4452797495726,6.0,node
3752,MP2,meeting point,1.0186834015701485,6.4452797495726,7.0,node
3753,MP2,meeting point,1.0186834015701485,6.4452797495726,8.0,node
3754,MP2,meeting point,1.0186834015701485,6.4452797495726,9.0,node
3755,MP2,meeting point,1.0186834015701485,6.4452797495726,10.0,node
3756,MP2,meeting point,1.0186834015701485,6.4452797495726,11.0,node
3757,MP2,meeting point,1.0186834015701485,6.4452797495726,12.0,node
3758,MP2,meeting point,1.0186834015701485,6.4452797495726,13.0,node
3759,MP2,meeting point,1.0186834015701485,6.4452797495726,14.0,node
3760,MP2,meeting point,1.0186834015701485,6.4452797495726,15.0,node
3761,MP2,meeting point,1.0186834015701485,6.4452797495726,16.0,node
3762,MP2,meeting point,1.0186834015701485,6.4452797495726,17.0,node
3763,MP2,meeting point,1.0186834015701485,6.4452797495726,18.0,node
3764,MP2,meeting point,1.0186834015701485,6.4452797495726,19.0,node
3765,MP2,meeting point,1.0186834015701485,6.4452797495726,20.0,node
3766,MP2,meeting point,1.0186834015701485,6.4452797495726,21.0,node
3767,MP2,meeting point,1.0186834015701485,6.4452797495726,22.0,node
3768,MP2,meeting point,1.0186834015701485,6.4452797495726,23.0,node
3769,MP2,meeting point,1.0186834015701485,6.4452797495726,24.0,node
3770,MP2,meeting point,1.0186834015701485,6.4452797495726,25.0,node
3771,MP2,meeting point,1.0186834015701485,6.4452797495726,26.0,node
3772,MP2,meeting point,1.0186834015701485,6.4452797495726,27.0,node
3773,MP2,meeting point,1.0186834015701485,6.4452797495726,28.0,node
3774,MP2,meeting point,1.0186834015701485,6.4452797495726,29.0,node
3775,MP2,meeting point,1.0186834015701485,6.4452797495726,30.0,node
3776,MP2,meeting point,1.0186834015701485,6.4452797495726,31.0,node
3777,MP2,meeting point,1.0186834015701485,6.4452797495726,32.0,node
3778,MP2,meeting point,1.0186834015701485,6.4452797495726,33.0,node
3779,MP2,meeting point,1.0186834015701485,6.4452797495726,34.0,node
3780,MP2,meeting point,1.0186834015701485,6.4452797495726,35.0,node
3781,MP2,meeting point,1.0186834015701485,6.4452797495726,36.0,node
3782,MP2,meeting point,1.0186834015701485,6.4452797495726,37.0,node
3783,MP2,meeting point,1.0186834015701485,6.4452797495726,38.0,node
3784,MP2,meeting point,1.0186834015701485,6.4452797495726,39.0,node
3785,MP2,meeting point,1.0186834015701485,6.4452797495726,40.0,node
3786,MP2,meeting point,1.0186834015701485,6.4452797495726,41.0,node
3787,MP2,meeting point,1.0186834015701485,6.4452797495726,42.0,node
3788,MP2,meeting point,1.0186834015701485,6.4452797495726,43.0,node
3789,MP2,meeting point,1.0186834015701485,6.4452797495726,44.0,node
3790,MP2,meeting point,1.0186834015701485,6.4452797495726,45.0,node
3791,MP2,meeting point,1.0186834015701485,6.4452797495726,46.0,node
3792,MP2,meeting point,1.0186834015701485,6.4452797495726,47.0,node
3793,MP2,meeting point,1.0186834015701485,6.4452797495726,48.0,node
3794,MP2,meeting point,1.0186834015701485,6.4452797495726,49.0,node
3795,MP2,meeting point,1.0186834015701485,6.4452797495726,50.0,node
3796,MP2,meeting point,1.0186834015701485,6.4452797495726,51.0,node
3797,MP2,meeting point,1.0186834015701485,6.4452797495726,52.0,node
3798,MP2,meeting point,1.0186834015701485,6.4452797495726,53.0,node
3799,MP2,meeting point,1.0186834015701485,6.4452797495726,54.0,node
3800,MP2,meeting point,1.0186834015701485,6.4452797495726,55.0,node
3801,MP2,meeting point,1.0186834015701485,6.4452797495726,56.0,node
3802,MP2,meeting point,1.0186834015701485,6.4452797495726,57.0,node
3803,MP2,meeting point,1.0186834015701485,6.4452797495726,58.0,node
3804,MP2,meeting point,1.0186834015701485,6.4452797495726,59.0,node
3805,MP2,meeting point,1.0186834015701485,6.4452797495726,60.0,node
3806,MP2,meeting point,1.0186834015701485,6.4452797495726,61.0,node
3807,MP2,meeting point,1.0186834015701485,6.4452797495726,62.0,node
3808,MP2,meeting point,1.0186834015701485,6.4452797495726,63.0,node
3809,MP2,meeting point,1.0186834015701485,6.4452797495726,64.0,node
3810,MP2,meeting point,1.0186834015701485,6.4452797495726,65.0,node
3811,MP2,meeting point,1.0186834015701485,6.4452797495726,66.0,node
3812,MP2,meeting point,1.0186834015701485,6.4452797495726,67.0,node
3813,MP2,meeting point,1.0186834015701485,6.4452797495726,68.0,node
3814,MP2,meeting point,1.0186834015701485,6.4452797495726,69.0,node
3815,MP2,meeting point,1.0186834015701485,6.4452797495726,70.0,node
3816,MP2,meeting point,1.0186834015701485,6.4452797495726,71.0,node
3817,MP2,meeting point,1.0186834015701485,6.4452797495726,72.0,node
3818,MP2,meeting point,1.0186834015701485,6.4452797495726,73.0,node
3819,MP2,meeting point,1.0186834015701485,6.4452797495726,74.0,node
3820,MP2,meeting point,1.0186834015701485,6.4452797495726,75.0,node
3821,MP2,meeting point,1.0186834015701485,6.4452797495726,76.0,node
3822,MP2,meeting point,1.0186834015701485,6.4452797495726,77.0,node
3823,MP2,meeting point,1.0186834015701485,6.4452797495726,78.0,node
3824,MP2,meeting point,1.0186834015701485,6.4452797495726,79.0,node
3825,MP2,meeting point,1.0186834015701485,6.4452797495726,80.0,node
3826,MP2,meeting point,1.0186834015701485,6.4452797495726,81.0,node
3827,MP2,meeting point,1.0186834015701485,6.4452797495726,82.0,node
3828,MP2,meeting point,1.0186834015701485,6.4452797495726,83.0,node
3829,MP2,meeting point,1.0186834015701485,6.4452797495726,84.0,node
3830,MP2,meeting point,1.0186834015701485,6.4452797495726,85.0,node
3831,MP2,meeting point,1.0186834015701485,6.4452797495726,86.0,node
3832,MP2,meeting point,1.0186834015701485,6.4452797495726,87.0,node
3833,MP2,meeting point,1.0186834015701485,6.4452797495726,88.0,node
3834,MP2,meeting point,1.0186834015701485,6.4452797495726,89.0,node
3835,MP2,meeting point,1.0186834015701485,6.4452797495726,90.0,node
3836,MP2,meeting point,1.0186834015701485,6.4452797495726,91.0,node
3837,MP2,meeting point,1.0186834015701485,6.4452797495726,92.0,node
3838,MP2,meeting point,1.0186834015701485,6.4452797495726,93.0,node
3839,MP2,meeting point,1.0186834015701485,6.4452797495726,94.0,node
3840,MP2,meeting point,1.0186834015701485,6.4452797495726,95.0,node
3841,MP2,meeting point,1.0186834015701485,6.4452797495726,96.0,node
3842,MP2,meeting point,1.0186834015701485,6.4452797495726,97.0,node
3843,MP2,meeting point,1.0186834015701485,6.4452797495726,98.0,node
3844,MP2,meeting point,1.0186834015701485,6.4452797495726,99.0,node
3845,MP2,meeting point,1.0186834015701485,6.4452797495726,100.0,node
3846,MP2,meeting point,1.0186834015701485,6.4452797495726,101.0,node
3847,MP2,meeting point,1.0186834015701485,6.4452797495726,102.0,node
3848,MP2,meeting point,1.0186834015701485,6.4452797495726,103.0,node
3849,MP2,meeting point,1.0186834015701485,6.4452797495726,104.0,node
3850,MP2,meeting point,1.0186834015701485,6.4452797495726,105.0,node
3851,MP2,meeting point,1.0186834015701485,6.4452797495726,106.0,node
3852,MP2,meeting point,1.0186834015701485,6.4452797495726,107.0,node
3853,MP2,meeting point,1.0186834015701485,6.4452797495726,108.0,node
3854,MP2,meeting point,1.0186834015701485,6.4452797495726,109.0,node
3855,MP2,meeting point,1.0186834015701485,6.4452797495726,110.0,node
3856,MP2,meeting point,1.0186834015701485,6.4452797495726,111.0,node
3857,MP2,meeting point,1.0186834015701485,6.4452797495726,112.0,node
3858,MP2,meeting point,1.0186834015701485,6.4452797495726,113.0,node
3859,MP2,meeting point,1.0186834015701485,6.4452797495726,114.0,node
3860,MP2,meeting point,1.0186834015701485,6.4452797495726,115.0,node
3861,MP2,meeting point,1.0186834015701485,6.4452797495726,116.0,node
3862,MP2,meeting point,1.0186834015701485,6.4452797495726,117.0,node
3863,MP2,meeting point,1.0186834015701485,6.4452797495726,118.0,node
3864,MP2,meeting point,1.0186834015701485,6.4452797495726,119.0,node
3865,MP2,meeting point,1.0186834015701485,6.4452797495726,120.0,node
3866,MP2,meeting point,1.0186834015701485,6.4452797495726,121.0,node
3867,MP2,meeting point,1.0186834015701485,6.4452797495726,122.0,node
3868,MP2,meeting point,1.0186834015701485,6.4452797495726,123.0,node
3869,MP2,meeting point,1.0186834015701485,6.4452797495726,124.0,node
3870,MP2,meeting point,1.0186834015701485,6.4452797495726,125.0,node
3871,MP2,meeting point,1.0186834015701485,6.4452797495726,126.0,node
3872,MP2,meeting point,1.0186834015701485,6.4452797495726,127.0,node
3873,MP2,meeting point,1.0186834015701485,6.4452797495726,128.0,node
3874,MP2,meeting point,1.0186834015701485,6.4452797495726,129.0,node
3875,MP2,meeting point,1.0186834015701485,6.4452797495726,130.0,node
3876,MP2,meeting point,1.0186834015701485,6.4452797495726,131.0,node
3877,MP2,meeting point,1.0186834015701485,6.4452797495726,132.0,node
3878,MP2,meeting point,1.0186834015701485,6.4452797495726,133.0,node
3879,MP2,meeting point,1.0186834015701485,6.4452797495726,134.0,node
3880,MP2,meeting point,1.0186834015701485,6.4452797495726,135.0,node
3881,MP2,meeting point,1.0186834015701485,6.4452797495726,136.0,node
3882,MP2,meeting point,1.0186834015701485,6.4452797495726,137.0,node
3883,MP2,meeting point,1.0186834015701485,6.4452797495726,138.0,node
3884,MP2,meeting point,1.0186834015701485,6.4452797495726,139.0,node
3885,MP2,meeting point,1.0186834015701485,6.4452797495726,140.0,node
3886,MP2,meeting point,1.0186834015701485,6.4452797495726,141.0,node
3887,MP2,meeting point,1.0186834015701485,6.4452797495726,142.0,node
3888,MP2,meeting point,1.0186834015701485,6.4452797495726,143.0,node
3889,MP2,meeting point,1.0186834015701485,6.4452797495726,144.0,node
3890,MP2,meeting point,1.0186834015701485,6.4452797495726,145.0,node
3891,MP2,meeting point,1.0186834015701485,6.4452797495726,146.0,node
3892,MP2,meeting point,1.0186834015701485,6.4452797495726,147.0,node
3893,MP2,meeting point,1.0186834015701485,6.4452797495726,148.0,node
3894,MP2,meeting point,1.0186834015701485,6.4452797495726,149.0,node
3895,MP2,meeting point,1.0186834015701485,6.4452797495726,150.0,node
3896,MP2,meeting point,1.0186834015701485,6.4452797495726,151.0,node
3897,MP2,meeting point,1.0186834015701485,6.4452797495726,152.0,node
3898,MP2,meeting point,1.0186834015701485,6.4452797495726,153.0,node
3899,MP2,meeting point,1.0186834015701485,6.4452797495726,154.0,node
3900,MP2,meeting point,1.0186834015701485,6.4452797495726,155.0,node
3901,MP2,meeting point,1.0186834015701485,6.4452797495726,156.0,node
3902,MP2,meeting point,1.0186834015701485,6.4452797495726,157.0,node
3903,MP2,meeting point,1.0186834015701485,6.4452797495726,158.0,node
3904,MP2,meeting point,1.0186834015701485,6.4452797495726,159.0,node
3905,MP2,meeting point,1.0186834015701485,6.4452797495726,160.0,node
3906,MP2,meeting point,1.0186834015701485,6.4452797495726,161.0,node
3907,MP2,meeting point,1.0186834015701485,6.4452797495726,162.0,node
3908,MP2,meeting point,1.0186834015701485,6.4452797495726,163.0,node
3909,MP2,meeting point,1.0186834015701485,6.4452797495726,164.0,node
3910,MP2,meeting point,1.0186834015701485,6.4452797495726,165.0,node
3911,MP2,meeting point,1.0186834015701485,6.4452797495726,166.0,node
3912,MP2,meeting point,1.0186834015701485,6.4452797495726,167.0,node
3913,MP2,meeting point,1.0186834015701485,6.4452797495726,168.0,node
3914,MP2,meeting point,1.0186834015701485,6.4452797495726,169.0,node
3915,MP2,meeting point,1.0186834015701485,6.4452797495726,170.0,node
3916,MP2,meeting point,1.0186834015701485,6.4452797495726,171.0,node
3917,MP2,meeting point,1.0186834015701485,6.4452797495726,172.0,node
3918,MP2,meeting point,1.0186834015701485,6.4452797495726,173.0,node
3919,MP2,meeting point,1.0186834015701485,6.4452797495726,174.0,node
3920,MP2,meeting point,1.0186834015701485,6.4452797495726,175.0,node
3921,MP2,meeting point,1.0186834015701485,6.4452797495726,176.0,node
3922,MP2,meeting point,1.0186834015701485,6.4452797495726,177.0,node
3923,MP2,meeting point,1.0186834015701485,6.4452797495726,178.0,node
3924,MP2,meeting point,1.0186834015701485,6.4452797495726,179.0,node
3925,MP3,meeting point,9.497799377153726,6.036000870131322,0.0,node
3926,MP3,meeting point,9.497799377153726,6.036000870131322,1.0,node
3927,MP3,meeting point,9.497799377153726,6.036000870131322,2.0,node
3928,MP3,meeting point,9.497799377153726,6.036000870131322,3.0,node
3929,MP3,meeting point,9.497799377153726,6.036000870131322,4.0,node
3930,MP3,meeting point,9.497799377153726,6.036000870131322,5.0,node
3931,MP3,meeting point,9.497799377153726,6.036000870131322,6.0,node
3932,MP3,meeting point,9.497799377153726,6.036000870131322,7.0,node
3933,MP3,meeting point,9.497799377153726,6.036000870131322,8.0,node
3934,MP3,meeting point,9.497799377153726,6.036000870131322,9.0,node
3935,MP3,meeting point,9.497799377153726,6.036000870131322,10.0,node
3936,MP3,meeting point,9.497799377153726,6.036000870131322,11.0,node
3937,MP3,meeting point,9.497799377153726,6.036000870131322,12.0,node
3938,MP3,meeting point,9.497799377153726,6.036000870131322,13.0,node
3939,MP3,meeting point,9.497799377153726,6.036000870131322,14.0,node
3940,MP3,meeting point,9.497799377153726,6.036000870131322,15.0,node
3941,MP3,meeting point,9.497799377153726,6.036000870131322,16.0,node
3942,MP3,meeting point,9.497799377153726,6.036000870131322,17.0,node
3943,MP3,meeting point,9.497799377153726,6.036000870131322,18.0,node
3944,MP3,meeting point,9.497799377153726,6.036000870131322,19.0,node
3945,MP3,meeting point,9.497799377153726,6.036000870131322,20.0,node
3946,MP3,meeting point,9.497799377153726,6.036000870131322,21.0,node
3947,MP3,meeting point,9.497799377153726,6.036000870131322,22.0,node
3948,MP3,meeting point,9.497799377153726,6.036000870131322,23.0,node
3949,MP3,meeting point,9.497799377153726,6.036000870131322,24.0,node
3950,MP3,meeting point,9.497799377153726,6.036000870131322,25.0,node
3951,MP3,meeting point,9.497799377153726,6.036000870131322,26.0,node
3952,MP3,meeting point,9.497799377153726,6.036000870131322,27.0,node
3953,MP3,meeting point,9.497799377153726,6.036000870131322,28.0,node
3954,MP3,meeting point,9.497799377153726,6.036000870131322,29.0,node
3955,MP3,meeting point,9.497799377153726,6.036000870131322,30.0,node
3956,MP3,meeting point,9.497799377153726,6.036000870131322,31.0,node
3957,MP3,meeting point,9.497799377153726,6.036000870131322,32.0,node
3958,MP3,meeting point,9.497799377153726,6.036000870131322,33.0,node
3959,MP3,meeting point,9.497799377153726,6.036000870131322,34.0,node
3960,MP3,meeting point,9.497799377153726,6.036000870131322,35.0,node
3961,MP3,meeting point,9.497799377153726,6.036000870131322,36.0,node
3962,MP3,meeting point,9.497799377153726,6.036000870131322,37.0,node
3963,MP3,meeting point,9.497799377153726,6.036000870131322,38.0,node
3964,MP3,meeting point,9.497799377153726,6.036000870131322,39.0,node
3965,MP3,meeting point,9.497799377153726,6.036000870131322,40.0,node
3966,MP3,meeting point,9.497799377153726,6.036000870131322,41.0,node
3967,MP3,meeting point,9.497799377153726,6.036000870131322,42.0,node
3968,MP3,meeting point,9.497799377153726,6.036000870131322,43.0,node
3969,MP3,meeting point,9.497799377153726,6.036000870131322,44.0,node
3970,MP3,meeting point,9.497799377153726,6.036000870131322,45.0,node
3971,MP3,meeting point,9.497799377153726,6.036000870131322,46.0,node
3972,MP3,meeting point,9.497799377153726,6.036000870131322,47.0,node
3973,MP3,meeting point,9.497799377153726,6.036000870131322,48.0,node
3974,MP3,meeting point,9.497799377153726,6.036000870131322,49.0,node
3975,MP3,meeting point,9.497799377153726,6.036000870131322,50.0,node
3976,MP3,meeting point,9.497799377153726,6.036000870131322,51.0,node
3977,MP3,meeting point,9.497799377153726,6.036000870131322,52.0,node
3978,MP3,meeting point,9.497799377153726,6.036000870131322,53.0,node
3979,MP3,meeting point,9.497799377153726,6.036000870131322,54.0,node
3980,MP3,meeting point,9.497799377153726,6.036000870131322,55.0,node
3981,MP3,meeting point,9.497799377153726,6.036000870131322,56.0,node
3982,MP3,meeting point,9.497799377153726,6.036000870131322,57.0,node
3983,MP3,meeting point,9.497799377153726,6.036000870131322,58.0,node
3984,MP3,meeting point,9.497799377153726,6.036000870131322,59.0,node
3985,MP3,meeting point,9.497799377153726,6.036000870131322,60.0,node
3986,MP3,meeting point,9.497799377153726,6.036000870131322,61.0,node
3987,MP3,meeting point,9.497799377153726,6.036000870131322,62.0,node
3988,MP3,meeting point,9.497799377153726,6.036000870131322,63.0,node
3989,MP3,meeting point,9.497799377153726,6.036000870131322,64.0,node
3990,MP3,meeting point,9.497799377153726,6.036000870131322,65.0,node
3991,MP3,meeting point,9.497799377153726,6.036000870131322,66.0,node
3992,MP3,meeting point,9.497799377153726,6.036000870131322,67.0,node
3993,MP3,meeting point,9.497799377153726,6.036000870131322,68.0,node
3994,MP3,meeting point,9.497799377153726,6.036000870131322,69.0,node
3995,MP3,meeting point,9.497799377153726,6.036000870131322,70.0,node
3996,MP3,meeting point,9.497799377153726,6.036000870131322,71.0,node
3997,MP3,meeting point,9.497799377153726,6.036000870131322,72.0,node
